fish_id,group,dpf,video_id,dlc_model,dlc_keypoints,dlc_pcutoff,dlc_mean_keypoint_likelihood,dlc_pct_frames_below_pcutoff,dlc_tracking_qc_pass,dlc_mean_speed_mm_s,dlc_max_speed_mm_s,dlc_rest_fraction,dlc_burst_rate_per_min,dlc_mean_tail_bend_deg,dlc_max_tail_bend_deg,dlc_mean_tail_angle_change_deg_s,dlc_max_tail_angle_change_deg_s,dlc_whirlpool_rate_per_min,dlc_behavior_abnormality_index,manual_pts_stage_TRUTH,stunned_phenotype_TRUTH,record_status,template_seed
TBI0181,tbi_high,5,VID_TBI0181_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9452,3.9669,True,0.6246,1.3508,0.8262,3.4419,32.9434,43.913,44.5129,63.4523,1.3092,1.7125,3,True,placeholder_pending_replacement,42
TBI0181,tbi_high,6,VID_TBI0181_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7347,18.0399,False,3.5677,5.7148,0.0656,8.3698,25.3121,45.4316,61.8562,123.4915,0.3653,1.3945,1,False,placeholder_pending_replacement,42
TBI0182,tbi_high,4,VID_TBI0182_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9628,3.2064,True,2.6897,6.0298,0.0722,5.2778,30.7551,41.5288,77.2519,135.1962,0.3656,1.2144,1,False,placeholder_pending_replacement,42
TBI0182,tbi_high,5,VID_TBI0182_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9795,1.8402,True,0.306,0.5442,0.7517,2.8349,41.2519,80.6684,23.8729,48.1107,1.5981,1.9327,2,True,placeholder_pending_replacement,42
TBI0182,tbi_high,6,VID_TBI0182_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,4.3205,True,3.2302,8.1121,0.125,8.3557,32.44,53.9773,71.0295,129.3967,0.5247,1.4792,2,False,placeholder_pending_replacement,42
TBI0183,tbi_high,4,VID_TBI0183_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9582,2.7879,True,0.4578,1.0263,0.8635,1.4379,37.2793,66.0883,49.1758,83.0044,1.3412,2.0137,2,True,placeholder_pending_replacement,42
TBI0183,tbi_high,5,VID_TBI0183_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9511,3.409,True,1.2419,2.733,0.2653,3.6648,19.2929,30.5684,23.511,38.7864,0.073,0.2515,0,False,placeholder_pending_replacement,42
TBI0183,tbi_high,6,VID_TBI0183_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9566,0.0,True,1.8842,3.1776,0.2331,5.5424,7.3924,11.0401,30.1192,53.4629,0.2526,0.4048,1,False,placeholder_pending_replacement,42
TBI0184,tbi_high,4,VID_TBI0184_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,1.6161,True,1.3941,2.4426,0.203,5.4364,11.7678,17.9845,32.5765,49.2632,0.3964,0.3648,0,False,placeholder_pending_replacement,42
TBI0184,tbi_high,5,VID_TBI0184_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9132,0.163,True,1.2564,2.1564,0.258,4.4488,18.8405,33.9348,31.9256,67.4898,0.0,0.1815,0,False,placeholder_pending_replacement,42
TBI0184,tbi_high,6,VID_TBI0184_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,1.7162,True,3.4454,8.0753,0.1892,8.1076,30.455,60.5663,68.1834,126.311,0.4592,1.362,2,False,placeholder_pending_replacement,42
TBI0185,tbi_high,4,VID_TBI0185_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9199,5.5423,True,1.7636,3.8465,0.1718,4.5134,13.5176,23.8545,28.0018,60.6695,0.0,0.2218,0,False,placeholder_pending_replacement,42
TBI0185,tbi_high,5,VID_TBI0185_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9341,3.6419,True,1.4753,3.2401,0.2971,3.8071,12.6756,19.1997,47.1768,86.5397,0.0,0.171,1,False,placeholder_pending_replacement,42
TBI0185,tbi_high,6,VID_TBI0185_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9873,3.2844,True,1.6937,4.1408,0.2616,2.4396,15.7229,22.0925,28.5937,63.3794,0.0564,0.1944,0,False,placeholder_pending_replacement,42
TBI0186,tbi_high,4,VID_TBI0186_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.7023,True,1.574,3.6998,0.1665,3.2629,17.0625,23.4809,36.7058,83.1089,0.2149,0.3199,0,False,placeholder_pending_replacement,42
TBI0186,tbi_high,5,VID_TBI0186_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9542,2.3806,True,1.3991,2.2719,0.2511,4.0864,18.4387,25.6791,29.6004,56.3371,0.0,0.147,0,False,placeholder_pending_replacement,42
TBI0186,tbi_high,6,VID_TBI0186_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9782,4.1817,True,1.3912,2.9553,0.2856,4.2862,17.0007,23.1431,49.7497,113.6934,0.2634,0.311,0,False,placeholder_pending_replacement,42
TBI0187,tbi_high,4,VID_TBI0187_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9529,0.8044,True,2.7589,7.512,0.1132,9.9583,29.5144,46.1833,68.1824,100.2926,0.0,1.2435,2,False,placeholder_pending_replacement,42
TBI0187,tbi_high,5,VID_TBI0187_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9725,3.8874,True,1.4451,3.8989,0.2615,3.9593,20.0799,28.8223,41.8689,91.639,0.0616,0.2148,0,False,placeholder_pending_replacement,42
TBI0187,tbi_high,6,VID_TBI0187_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9735,7.4534,True,2.7255,6.8441,0.1178,10.4515,25.4925,38.8442,66.6985,95.6644,0.1595,1.2357,2,False,placeholder_pending_replacement,42
TBI0188,tbi_high,4,VID_TBI0188_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9795,4.5654,True,3.2349,7.3973,0.0583,9.4884,29.9577,50.6365,53.1804,95.3243,0.3814,1.4272,1,False,placeholder_pending_replacement,42
TBI0188,tbi_high,5,VID_TBI0188_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9445,1.8155,True,2.9831,6.7501,0.1299,9.909,26.4826,47.6362,69.6695,98.3987,0.242,1.3065,0,False,placeholder_pending_replacement,42
TBI0188,tbi_high,6,VID_TBI0188_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9765,4.257,True,0.4048,0.9514,0.7988,2.2247,35.8804,66.6196,35.3086,61.9356,1.0269,1.6934,2,True,placeholder_pending_replacement,42
TBI0189,tbi_high,4,VID_TBI0189_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9694,0.7869,True,0.7239,1.2335,0.8589,3.3898,38.6895,71.5919,62.0688,95.616,1.1654,1.886,3,True,placeholder_pending_replacement,42
TBI0189,tbi_high,5,VID_TBI0189_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9578,2.6783,True,0.7843,1.5067,0.7744,4.0328,32.2227,45.0277,33.2264,46.5579,1.4482,1.5555,2,True,placeholder_pending_replacement,42
TBI0189,tbi_high,6,VID_TBI0189_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9266,0.0,True,2.8134,7.3566,0.1192,9.7717,32.5548,63.095,61.6485,107.5105,0.1311,1.2928,2,False,placeholder_pending_replacement,42
TBI0190,tbi_high,4,VID_TBI0190_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9587,4.0531,True,0.4161,1.1182,0.7708,2.1188,35.244,69.2491,42.7758,91.6463,1.072,1.7125,3,True,placeholder_pending_replacement,42
TBI0190,tbi_high,5,VID_TBI0190_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9367,2.3367,True,3.2815,5.4785,0.1289,9.3531,33.2564,47.0731,70.7392,160.9835,0.1989,1.4439,1,False,placeholder_pending_replacement,42
TBI0191,tbi_high,4,VID_TBI0191_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9637,1.7134,True,4.2381,11.8398,0.0227,14.5722,44.7818,61.188,102.1303,222.4301,1.5478,2.8881,3,False,placeholder_pending_replacement,42
TBI0191,tbi_high,5,VID_TBI0191_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9778,3.7858,True,4.1562,9.382,0.0854,17.0946,44.7497,60.3224,110.4985,233.3049,1.5478,2.9859,2,False,placeholder_pending_replacement,42
TBI0191,tbi_high,6,VID_TBI0191_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9477,3.9745,True,4.4491,12.3944,0.0,17.7158,48.7692,65.8142,119.7371,221.9039,1.5239,3.2971,3,False,placeholder_pending_replacement,42
TBI0192,tbi_high,4,VID_TBI0192_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.994,4.9841,True,2.8442,7.5352,0.1125,7.2636,32.4611,43.3317,75.6013,141.8884,0.2034,1.2734,1,False,placeholder_pending_replacement,42
TBI0192,tbi_high,5,VID_TBI0192_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9376,4.2519,True,1.3959,2.6189,0.3134,0.8215,12.7687,23.1431,31.2127,47.9034,0.094,0.3169,0,False,placeholder_pending_replacement,42
TBI0192,tbi_high,6,VID_TBI0192_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,1.6939,True,1.8272,4.1724,0.2859,5.7224,14.2414,20.9546,33.1106,58.0785,0.0,0.183,0,False,placeholder_pending_replacement,42
TBI0193,tbi_high,4,VID_TBI0193_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9583,4.9492,True,3.3393,8.7279,0.1216,5.9409,27.7036,50.4665,75.7632,141.3147,0.4684,1.3023,2,False,placeholder_pending_replacement,42
TBI0193,tbi_high,5,VID_TBI0193_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,5.7422,True,1.9511,4.7052,0.2737,6.4722,9.5017,16.4813,19.1447,32.2905,0.1781,0.4362,0,False,placeholder_pending_replacement,42
TBI0193,tbi_high,6,VID_TBI0193_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9379,4.7122,True,1.6743,3.7417,0.3033,2.9231,16.9214,29.431,31.7889,50.0527,0.0,0.1753,0,False,placeholder_pending_replacement,42
TBI0194,tbi_high,4,VID_TBI0194_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9592,4.3017,True,3.0309,5.0662,0.2233,8.7435,23.818,33.0839,58.2278,101.2203,0.08,0.9741,1,False,placeholder_pending_replacement,42
TBI0194,tbi_high,5,VID_TBI0194_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,6.2517,True,3.0908,7.2546,0.1304,9.4228,29.0501,55.6533,75.216,169.3412,0.3652,1.4183,1,False,placeholder_pending_replacement,42
TBI0195,tbi_high,4,VID_TBI0195_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9298,5.6453,True,4.6027,9.2858,0.041,14.0305,43.1384,73.1402,120.5979,171.9208,1.5243,2.9869,2,False,placeholder_pending_replacement,42
TBI0195,tbi_high,5,VID_TBI0195_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.2574,True,4.0723,9.1733,0.1295,16.2413,44.3662,75.1441,126.1514,248.8166,1.7315,3.0165,1,False,placeholder_pending_replacement,42
TBI0195,tbi_high,6,VID_TBI0195_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9461,0.0,True,0.6029,1.3756,0.779,2.9026,41.7819,64.5132,52.3082,88.6774,1.304,1.8828,2,True,placeholder_pending_replacement,42
TBI0196,tbi_high,4,VID_TBI0196_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.8961,1.0624,False,0.3499,0.7287,0.7447,1.9702,43.5118,58.724,38.7006,59.7432,1.2078,1.8623,3,True,placeholder_pending_replacement,42
TBI0196,tbi_high,5,VID_TBI0196_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9284,4.7083,True,0.7657,1.9769,0.7446,0.131,39.2895,56.906,48.2381,93.1296,1.172,1.8521,2,True,placeholder_pending_replacement,42
TBI0196,tbi_high,6,VID_TBI0196_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.957,2.2923,True,4.2244,7.664,0.0283,17.0031,44.4101,67.1938,116.9587,200.4093,1.9979,3.2458,3,False,placeholder_pending_replacement,42
TBI0197,tbi_high,4,VID_TBI0197_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9543,7.8396,True,1.9689,5.1531,0.3672,4.2215,15.9964,20.9158,40.6485,79.4707,0.0,0.3001,0,False,placeholder_pending_replacement,42
TBI0197,tbi_high,5,VID_TBI0197_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9542,0.0,True,1.7222,2.9893,0.2545,5.5145,15.7736,21.2781,36.8238,68.3933,0.0,0.1967,0,False,placeholder_pending_replacement,42
TBI0197,tbi_high,6,VID_TBI0197_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.942,3.6835,True,3.5272,8.4589,0.1435,8.6724,25.1247,36.1072,68.1935,104.3356,0.2847,1.3179,2,False,placeholder_pending_replacement,42
TBI0198,tbi_high,4,VID_TBI0198_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9446,2.2065,True,3.5127,8.1011,0.1751,9.3133,23.8731,39.0845,55.7901,97.8864,0.4905,1.2867,1,False,placeholder_pending_replacement,42
TBI0198,tbi_high,5,VID_TBI0198_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9577,0.4982,True,3.4461,7.7651,0.1468,10.7585,26.7518,38.9432,70.3932,151.881,0.5412,1.5387,1,False,placeholder_pending_replacement,42
TBI0198,tbi_high,6,VID_TBI0198_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9411,3.4119,True,0.5183,1.4095,0.7217,0.0,33.4658,66.7113,55.5292,83.8585,1.4469,1.9216,2,True,placeholder_pending_replacement,42
TBI0199,tbi_high,4,VID_TBI0199_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9494,2.1728,True,3.0663,8.2472,0.1318,9.7228,29.4232,46.9774,70.8894,140.8156,0.1591,1.3399,1,False,placeholder_pending_replacement,42
TBI0199,tbi_high,5,VID_TBI0199_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9844,2.3144,True,2.7792,7.2062,0.1824,8.8114,26.1684,41.8248,69.6511,143.7852,0.2247,1.1295,1,False,placeholder_pending_replacement,42
TBI0199,tbi_high,6,VID_TBI0199_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9325,1.7008,True,3.3421,5.9039,0.0922,9.4841,20.5313,35.7334,64.3973,138.2754,0.349,1.3077,1,False,placeholder_pending_replacement,42
TBI0200,tbi_high,4,VID_TBI0200_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7849,16.9225,False,1.9385,3.7769,0.2846,1.524,8.9506,12.8547,32.782,66.1033,0.0,0.3247,0,False,placeholder_pending_replacement,42
TBI0200,tbi_high,5,VID_TBI0200_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9261,1.2546,True,3.2207,5.7299,0.1762,9.0312,28.177,51.8067,69.112,123.4872,0.2696,1.2863,2,False,placeholder_pending_replacement,42
TBI0200,tbi_high,6,VID_TBI0200_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9687,2.3431,True,3.3204,5.6445,0.0579,7.6391,30.0359,59.3726,71.18,114.2555,0.436,1.4694,1,False,placeholder_pending_replacement,42
TBI0201,tbi_high,4,VID_TBI0201_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9623,3.6878,True,3.1485,6.2083,0.209,9.0902,29.3569,39.2117,70.1206,149.2401,0.2694,1.2611,1,False,placeholder_pending_replacement,42
TBI0201,tbi_high,5,VID_TBI0201_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9887,3.0612,True,2.8876,8.0443,0.1558,9.1301,30.5704,47.4536,70.4108,153.4121,0.5983,1.4038,2,False,placeholder_pending_replacement,42
TBI0201,tbi_high,6,VID_TBI0201_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9808,5.6931,True,4.1958,8.0853,0.0107,16.5107,42.7868,84.765,134.1595,215.5129,1.7986,3.2423,3,False,placeholder_pending_replacement,42
TBI0202,tbi_high,4,VID_TBI0202_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9623,0.0,True,2.5448,6.3058,0.1596,10.1651,30.8251,55.7578,75.9128,118.4064,0.5049,1.3913,1,False,placeholder_pending_replacement,42
TBI0202,tbi_high,5,VID_TBI0202_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9649,0.0,True,3.1564,8.0115,0.0651,9.0798,27.8312,44.3444,63.8063,111.3431,0.3146,1.3855,1,False,placeholder_pending_replacement,42
TBI0202,tbi_high,6,VID_TBI0202_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,2.7024,True,0.6641,1.3026,0.7834,4.4012,31.8381,47.1722,34.8457,79.5045,0.8603,1.419,2,True,placeholder_pending_replacement,42
TBI0203,tbi_high,4,VID_TBI0203_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9505,6.3394,True,3.9694,8.259,0.0124,15.2791,44.8056,82.8907,123.3379,254.9492,2.0702,3.1845,3,False,placeholder_pending_replacement,42
TBI0203,tbi_high,5,VID_TBI0203_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9685,2.1635,True,0.02,0.0453,0.8282,0.9257,34.6695,58.1332,43.7235,93.8993,1.1379,1.9477,2,True,placeholder_pending_replacement,42
TBI0203,tbi_high,6,VID_TBI0203_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9569,0.0,True,0.1717,0.455,0.7309,2.8521,37.8107,66.8948,42.9361,66.4484,1.0874,1.724,3,True,placeholder_pending_replacement,42
TBI0204,tbi_high,4,VID_TBI0204_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9147,1.3355,True,1.63,3.9854,0.2612,2.5687,15.0609,25.4781,39.0381,87.1845,0.0,0.1662,0,False,placeholder_pending_replacement,42
TBI0204,tbi_high,5,VID_TBI0204_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9441,0.8962,True,1.2532,2.581,0.2266,5.4616,14.0828,20.6517,26.6306,44.2492,0.1083,0.2642,0,False,placeholder_pending_replacement,42
TBI0204,tbi_high,6,VID_TBI0204_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9441,4.1931,True,0.8256,2.0461,0.1919,3.6573,18.0681,25.122,47.1021,74.6589,0.0,0.4206,0,False,placeholder_pending_replacement,42
TBI0205,tbi_high,4,VID_TBI0205_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,0.3475,True,3.4117,6.8868,0.112,6.5382,27.3278,54.1774,75.8422,123.9097,0.4047,1.335,2,False,placeholder_pending_replacement,42
TBI0205,tbi_high,5,VID_TBI0205_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9363,4.4111,True,3.3057,5.8675,0.1329,9.5207,22.658,35.4385,53.994,123.685,0.1098,1.1475,1,False,placeholder_pending_replacement,42
TBI0205,tbi_high,6,VID_TBI0205_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9267,7.2507,True,0.6166,1.1458,0.7323,0.5833,35.314,68.6418,34.799,59.7149,1.0091,1.6429,2,True,placeholder_pending_replacement,42
TBI0206,tbi_high,4,VID_TBI0206_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9608,5.353,True,2.6643,5.892,0.1464,8.0994,26.2322,45.7585,70.858,136.1934,0.2905,1.1391,1,False,placeholder_pending_replacement,42
TBI0206,tbi_high,5,VID_TBI0206_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,1.3287,True,2.7197,6.0492,0.1262,9.4431,28.4897,42.4542,58.3157,101.8889,0.371,1.239,2,False,placeholder_pending_replacement,42
TBI0206,tbi_high,6,VID_TBI0206_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9727,2.5529,True,3.4629,9.3454,0.1131,11.4603,23.7769,36.3759,63.3306,128.3215,0.472,1.5065,0,False,placeholder_pending_replacement,42
TBI0207,tbi_high,4,VID_TBI0207_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9635,4.2849,True,4.4186,7.7814,0.0,14.6615,45.2014,68.0324,121.8173,240.0059,1.9398,3.2126,2,False,placeholder_pending_replacement,42
TBI0207,tbi_high,5,VID_TBI0207_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9807,4.7765,True,1.7091,4.1598,0.2966,3.6859,14.019,26.5564,37.5836,80.9705,0.1214,0.1563,0,False,placeholder_pending_replacement,42
TBI0207,tbi_high,6,VID_TBI0207_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9388,6.6904,True,3.0041,5.876,0.14,11.2784,29.6608,39.8477,77.6785,111.6725,0.6061,1.5971,1,False,placeholder_pending_replacement,42
TBI0208,tbi_high,4,VID_TBI0208_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.7422,18.7056,False,2.8817,5.2574,0.1642,8.5554,27.3067,51.0848,79.2862,112.0912,0.221,1.2334,2,False,placeholder_pending_replacement,42
TBI0208,tbi_high,5,VID_TBI0208_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9214,2.0491,True,2.8545,5.2145,0.1126,8.343,30.0684,53.1456,76.3556,160.6781,0.0,1.2322,1,False,placeholder_pending_replacement,42
TBI0208,tbi_high,6,VID_TBI0208_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,3.0558,True,0.232,0.4148,0.8245,2.3524,38.5557,72.1578,38.3749,75.8525,1.1889,1.8697,3,True,placeholder_pending_replacement,42
TBI0209,tbi_high,4,VID_TBI0209_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9794,2.3808,True,3.4037,7.8791,0.1044,8.2073,31.1136,59.8671,73.3297,135.7325,0.3105,1.4518,1,False,placeholder_pending_replacement,42
TBI0209,tbi_high,5,VID_TBI0209_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.952,1.3862,True,2.6826,5.4081,0.0916,10.119,28.2327,38.8247,73.2092,126.0869,0.5136,1.442,1,False,placeholder_pending_replacement,42
TBI0209,tbi_high,6,VID_TBI0209_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9506,1.51,True,3.0193,5.8203,0.1816,11.6444,24.719,32.3813,78.1559,131.8665,0.5588,1.4757,1,False,placeholder_pending_replacement,42
TBI0210,tbi_high,4,VID_TBI0210_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9724,3.6383,True,1.1942,3.1161,0.1923,5.5475,11.4959,19.5898,34.6667,72.1355,0.1126,0.3478,0,False,placeholder_pending_replacement,42
TBI0210,tbi_high,5,VID_TBI0210_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9591,0.62,True,3.0467,7.3824,0.1017,7.6985,29.2505,46.6089,63.9568,113.537,0.1046,1.1969,1,False,placeholder_pending_replacement,42
TBI0210,tbi_high,6,VID_TBI0210_6dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9702,2.7443,True,1.208,2.9233,0.1898,5.1431,20.2063,27.7855,29.9386,44.9673,0.1567,0.3981,0,False,placeholder_pending_replacement,42
TBI0211,tbi_high,4,VID_TBI0211_4dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.9644,2.0066,True,3.157,6.5598,0.117,10.8417,29.1856,54.7436,78.0493,112.8231,0.2363,1.503,2,False,placeholder_pending_replacement,42
TBI0211,tbi_high,5,VID_TBI0211_5dpf,dlc_resnet50_placeholder,head|midline_1|midline_2|midline_3|midline_4|tail_tip,0.9,0.995,5.2868,True,3.3041,8.2694,0.1813,9.9376,29.5394,54.3983,58.1006,116.9959,0.3476,1.3311,1,False,placeholder_pending_replacement,42
